text,selected_text,sentiment,label
omg mine omg gross sorri total forgot,omg mine omg gross sorri total forgot,negative,-1
oh last tweet spent half hour brush teeth new electr toothbrush feel great,great,positive,1
frenchfri corndog look delish want welcom back seattl,welcom,positive,1
ur welcom sweeti anytim need find way get follow mani,ur welcom sweeti,positive,1
bacon roll tea hack day friend openhacklondon,bacon roll tea hack day friend openhacklondon,neutral,0
peopl pathet u know one tri,pathet,negative,-1
program show twitter facebook statu updat one alright yeah probabl use often,program show twitter facebook statu updat one alright yeah probabl use often,neutral,0
thank octob,thank,positive,1
go sleep peac want hear say good night happen good night everyon,go sleep peac want hear say good night happen good night everyon,neutral,0
hey second kind sad ok guitar guitar guitar bbq good time,hey second kind sad ok guitar guitar guitar bbq good time,neutral,0
dad gave old blackberri old even scroll ball want bold,even scroll ball,negative,-1
work actual work,work actual work,neutral,0
back weekend work yard open laptop thank,thank,positive,1
look hotel web site place massag that job lol lol,look hotel web site place massag that job lol,neutral,0
coffe bean met dean,coffe bean met dean,neutral,0
internet bill fee countri setup cost usa alon,internet bill fee countri setup cost usa alon,neutral,0
alway sunni day possibl outsid life get,alway sunni day possibl outsid life get,neutral,0
six feet theme jjj,six feet theme jjj,neutral,0
ur gon na miss know hope thing better,ur gon na miss know hope thing better,neutral,0
wooo luck done,wooo luck done,negative,-1
yer poor littl well doesnt deserv stick everyon cowel go produc,doesnt deserv,negative,-1
happi mother day mom,happi mother day,positive,1
feel good,feel good,negative,-1
wannab dubai,wannab dubai,neutral,0
oh aye rock she,rock,positive,1
still need anoth hour sleep,still need anoth hour sleep,neutral,0
scrub tonight pm woo,woo,positive,1
haha father daugter bond time lol anyway g g work get msn later bore x,haha father daugter bond time lol anyway g g work get msn later bore x,neutral,0
sweet go publicli avail,sweet,positive,1
sad belov boy onlin wait everyday,sad,negative,-1
grin like cheshir cat happi hell made day,happi,positive,1
hahahaha friend sinc sunday lame,lame,negative,-1
suck,suck,negative,-1
go sweetheart,go sweetheart,positive,1
dreari day la sunshin go,dreari,negative,-1
ever met guy thatv everyth want need never realli went w g nite daddi,g nite,positive,1
omg ur aliv lol day gone sooo slow go insan grrr anyth tonight,omg ur aliv lol day gone sooo slow go insan grr,neutral,0
weird trigger definit ask monday dude,weird,negative,-1
offici celebr th tweet wow proud great,wow proud great,positive,1
phone work don,phone work,negative,-1
chillin break eatin grub pretti burnt event day want go movi ian happen though,pretti burnt,negative,-1
oh man rough sound like weekend went well get sleep,rough sound like weekend went well,neutral,0
day long text convers,day long text convers,neutral,0
hey dave im uk first thing done put rr could u play ill new kid block thank,hey dave im uk first thing done put rr could u play ill new kid block thank,neutral,0
boo use live upland funnnn,e funnnn,positive,1
good enough,good enough,negative,-1
jona awesom watch groovi movi franki weird lol,jona awesom watch groovi movi franki weird lol,neutral,0
knight sweet dream,sweet dream,positive,1
french troi nobodi sit next feel littl lone,feel littl lone,negative,-1
sick suck im ohbabayi,sick suck,negative,-1
got mark bcit death swear,e death swear,negative,-1
grimestopp loss client lost job hope quot later today turn work drown sorrow w huge h,grimestopp loss client lost job hope quot later today turn work drown sorrow w huge h,neutral,0
dang babi love,love yo,positive,1
wish carlton game live stupid channel lol,stupid channel,negative,-1
root ali twitter war,root ali twitter war,neutral,0
final rain delhi,final rain delhi,neutral,0
sittin listenin music follow,sittin listenin music follow,neutral,0
bed one day left school get go holiday yay final get sick school lol,bed one day left school get go holiday yay final get sick school lol,neutral,0
turn report done,turn report done,neutral,0
roam thing happen switch,roam thing happen switch,neutral,0
iï ½m smaller compani rather bigger one itï ½s like work big compani prove though,iï ½m smaller compani rather bigger one itï ½s like work big compani prove though,neutral,0
plu janessa hurt feel,plu janessa hurt feel,negative,-1
forgot power cabl home today,forgot power cabl home today,neutral,0
russia today crack econom tommorow retak aswel,russia today crack econom tommorow retak aswel,neutral,0
hey what im librari right comp sign,hey what im librari right comp sign,neutral,0
gahh weather sucksss,gahh weather sucksss,negative,-1
friday night home parti weekend,parti weekend,negative,-1
maya kibbel facebook myspac page,maya kibbel facebook myspac page,neutral,0
keep tell feel better tomorrow lazi day sunfay afteral excus,keep tell feel better tomorrow lazi day sunfay afteral,positive,1
damnit run candi coat book,damnit,negative,-1
yeah know thank much,thank,positive,1
ahhhh let watch video phone,ahhhh let watch video phone,neutral,0
hi susan read blog realli good look forward tweet updat,good,positive,1
java work hmph upload photo facebook,java work hmph upload photo facebook,negative,-1
that realli fair mean leav like dont even give us parti come back,realli fair,negative,-1
bad luck,bad luck,negative,-1
someth red bull hmmm think mayb,someth red bull hmmm think mayb,neutral,0
listen coz remind depress,depress,negative,-1
follow honey,follow honey,neutral,0
glad weekend one week left school kid,glad weekend,positive,1
wow two hour convers someon omegl amaz,amaz,positive,1
pic back blue,pic back blue,neutral,0
oh poor thing keep us post,oh poor thing keep us post,negative,-1
close vote u vote best movi hope win daughter lovesss sing climb,er lovess,positive,1
hour mani massag later spend time wife son mother day ya forget grab gift card,hour mani massag later spend time wife son mother day ya forget grab gift card,neutral,0
hey make maker tonight,hey make maker tonight,neutral,0
haha right,right,positive,1
happi mother day mother entir world deserv day us right,happi mother day mother entir world deserv day us right,positive,1
america celebr mother day differ day england anyhooo happi mother day american mumzi x,happi mother day,positive,1
uuuugh hate everyth,uuuugh,negative,-1
thank need,thank,positive,1
work hour,work hour,neutral,0
babi fever,babi fever,neutral,0
think pass worm haha good morn,think pass worm haha good morn,neutral,0
ok got knight,ok got knight,neutral,0
_lightmar like six hang around hous get come keep,_lightmar like six hang around hous get come keep,neutral,0
went galveston want go back,want go back,positive,1
somehow yet accomplish thing,accomplish thing,negative,-1
wish sister live near,wish,positive,1
lost without laptop break today made even wors big boss skipton show today,made even wors th,negative,-1
dissapoint hhaha,dissapoint,negative,-1
aural good,good,positive,1
wow derek rose got next student sat play,wow derek rose got next student sat play,neutral,0
make fun,make fun,neutral,0
drove past hotel wish u ere think decemb trip real white xma,wish u ere,positive,1
heyi sweeti go advanc train waht r u hugz xxxxxxxxxx,heyi sweeti go advanc train waht r u hugz xxxxxxxxxx,neutral,0
sorri delay publish week show technic difficulti encod asap may saturday,difficulti,negative,-1
back hospit work later studio time,back hospit work later studio time,neutral,0
use screen keyboard,use screen keyboard,neutral,0
problem photo twitter amf see face,problem,negative,-1
involv requir architectur nice look forward write code,architectur nice,positive,1
quinn puppi got sick,sick,negative,-1
cupcak creme brule tiramisu want sugar,cupcak creme brule tiramisu want sugar,neutral,0
feel sorri male singer never gon na great zac hanson pooorr fella,feel sorri male singer never gon na great zac hanson pooorr fella,neutral,0
uh yeah total real life sooooo,uh yeah total real life soooo,neutral,0
u point point yesterday ppl wait til midnight kinda piss,kinda piss,negative,-1
anyon need help imag let know convo forum link,convo,positive,1
feel guiliti sorri bout,feel guiliti,negative,-1
know feel,know feel,neutral,0
never anyth good school rabbit life cycl dunno tune giutar stuf,stuf,negative,-1
homework,homework,neutral,0
bed hot date sudoku mayb chapter two read stay awak long great night tweep,great,positive,1
awww thank lol ermm happen studi ha ha,thank,positive,1
amazinq qirl niqht quess alway qreat excus wear tini dress heel,amazinq qirl niqht quess alway qreat excus wear tini dress heel,positive,1
wait dang pizza cook almost still eaten wifey fail mention feel like,mention feel like,negative,-1
hype friday rain outsid rain day rainin time kick mr sun trippin,hype friday rain outsid rain day rainin time kick mr sun trippin,neutral,0
poor andrew wisdom teeth remov wish get better fast,wish,positive,1
yeah haha rd episod well,yeah haha rd episod well,neutral,0
_control aw babyy sorri got excit haha,_control aw babyy sorri got excit haha,neutral,0
get hair cut todayyyi nerrrvou,nerrrvou,negative,-1
find stuff amus,find stuff amus,negative,-1
thank folow,thank,positive,1
congratul,congratul,positive,1
philli game mama mother day,philli game mama mother day,neutral,0
bought good chocol magazin later play comanch good saturday,good,positive,1
chanc madison wi locat soon mayb small,chanc madison wi locat soon mayb small,neutral,0
pour hole shoe,pour hole shoe,neutral,0
greet joan want say still miss wake pleasant person face hug angel,ay still miss wake pleasant personalit,positive,1
in pay therapi dk,w dk,negative,-1
know hot twitter work,know hot twitter work,neutral,0
yea yea im tortur stanki leg marathon ima danc hr til mo,tortur,negative,-1
realli sick tire bodi resist rest,realli sick,negative,-1
itsur dear post present swine flu yest got download day feel great,feel great,positive,1
class tri listen realli like twitter facebook myspac oh yeaaah hungri,realli like tw,positive,1
oh ok come x,oh ok come x,neutral,0
sick stay home levi said,sick,negative,-1
dont like random gloomi weather,gloomi,negative,-1
yaay congrat shmolan graduat proud fun,proud,positive,1
one model photo shoot stacey,one model photo shoot stacey,neutral,0
hey twit watch poor holli britain got talent poor thing peopl mean year old littl girl,peopl mean,negative,-1
yay mark issu find lot issu lmao,issu,negative,-1
happi mother day happi motherï ½s day,happi mother day,positive,1
there spider bed calm fear listen greeeeen day,there spider bed calm fear listen greeeeen day,positive,1
